ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
919,12.783,0.3420,0.4091,0.2955,0.3182,crystalline,0,-3.672,0.0
920,17.474,0.2048,0.2381,0.1429,0.2381,intermediate,0,11.399,0.0
921,27.223,0.1222,0.1481,0.0741,0.1481,intermediate,0,28.570,0.0
922,17.550,0.1333,0.1111,0.1111,0.1852,amorphous,0,10.472,0.0
923,14.526,0.3667,0.4762,0.2857,0.3333,crystalline,0,-6.427,0.0
924,15.608,0.3758,0.4848,0.3030,0.3333,crystalline,0,-3.524,0.0
925,13.996,0.2474,0.3158,0.2105,0.2105,intermediate,0,3.716,0.0
926,10.469,0.2602,0.3636,0.2045,0.2045,crystalline,0,-5.827,0.0
927,8.652,0.3814,0.4651,0.3256,0.3488,crystalline,0,0.798,0.0
928,10.635,0.3016,0.3750,0.2188,0.3125,crystalline,0,6.919,0.0
929,11.118,0.2178,0.3778,0.2444,0.0000,intermediate,0,6.624,0.0
930,19.142,0.1233,0.1667,0.1000,0.1000,amorphous,0,18.532,0.0
931,13.653,0.2000,0.2571,0.1429,0.2000,intermediate,0,13.617,0.0
932,11.941,0.3500,0.4348,0.3043,0.3043,crystalline,0,5.014,0.0
933,18.552,0.1670,0.2766,0.0000,0.2340,intermediate,0,11.323,0.0
934,24.360,0.1537,0.1707,0.1220,0.1707,intermediate,0,19.436,0.0
935,17.518,0.3345,0.4138,0.2759,0.3103,crystalline,0,-6.855,0.0
936,20.781,0.0913,0.1304,0.0000,0.1522,intermediate,0,16.105,0.0
937,14.601,0.2810,0.4762,0.0000,0.3810,crystalline,0,-4.704,0.0
938,13.011,0.2713,0.3404,0.2340,0.2340,crystalline,0,-0.889,0.0
939,5.306,0.2977,0.3636,0.2727,0.2500,crystalline,0,-2.787,0.0
940,16.216,0.2811,0.3556,0.2000,0.2889,crystalline,0,-3.466,0.0
941,12.863,0.3628,0.4681,0.2766,0.3404,crystalline,0,-3.336,0.0
942,11.902,0.2295,0.3409,0.1591,0.1818,intermediate,0,-6.565,0.0
943,12.350,0.2814,0.3721,0.2326,0.2326,crystalline,0,10.113,0.0
944,10.021,0.3045,0.3864,0.2500,0.2727,crystalline,0,4.125,0.0
945,12.793,0.3205,0.4091,0.2727,0.2727,crystalline,0,-5.266,0.0
946,9.337,0.2450,0.4500,0.2500,0.0000,intermediate,0,3.316,0.0
947,14.238,0.2938,0.3542,0.2708,0.2500,crystalline,0,-2.226,0.0
948,17.720,0.1957,0.2391,0.1522,0.1957,intermediate,0,13.735,0.0
949,18.417,0.1095,0.0952,0.0952,0.1429,amorphous,0,11.782,0.0
950,15.895,0.2453,0.4419,0.0000,0.3023,intermediate,0,-7.164,0.0
951,10.831,0.2682,0.3636,0.2273,0.2045,crystalline,0,3.048,0.0
952,9.904,0.3675,0.4500,0.3000,0.3500,crystalline,0,7.209,0.0
953,13.729,0.2229,0.2917,0.1667,0.2083,intermediate,0,10.781,0.0
954,29.676,0.1825,0.1500,0.2000,0.2000,intermediate,0,28.686,0.0
955,14.990,0.2575,0.3250,0.1750,0.2750,crystalline,0,11.757,0.0
956,28.543,0.1119,0.1429,0.0952,0.0952,amorphous,0,29.950,0.0
957,12.711,0.3200,0.4222,0.2444,0.2889,crystalline,0,-0.652,0.0
958,21.839,0.1643,0.2000,0.1714,0.1143,intermediate,0,19.012,0.0
959,8.318,0.2837,0.3696,0.2174,0.2609,crystalline,0,-3.359,0.0
960,3.787,0.2402,0.4146,0.0000,0.3171,intermediate,0,-4.250,0.0
961,20.398,0.0898,0.1591,0.0000,0.1136,amorphous,0,16.964,0.0
962,9.657,0.2357,0.4286,0.0000,0.2857,intermediate,0,-1.902,0.0
963,14.309,0.2714,0.3571,0.2143,0.2381,crystalline,0,1.065,0.0
