ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
269,6.450,0.1788,0.3462,0.0000,0.1923,intermediate,0,5.240,10.0
270,8.951,0.0929,0.1429,0.0000,0.1429,intermediate,0,11.322,10.0
271,9.813,0.1269,0.2308,0.0000,0.1538,intermediate,0,9.394,10.0
272,5.487,0.1521,0.2917,0.0000,0.1667,intermediate,0,5.499,6.0
273,7.747,0.1325,0.2500,0.0000,0.1500,intermediate,0,6.272,10.0
274,10.362,0.1893,0.3571,0.0000,0.2143,intermediate,0,22.530,20.0
275,3.050,0.1586,0.2759,0.0000,0.2069,intermediate,0,3.785,6.0
276,6.816,0.2400,0.4000,0.0000,0.3333,intermediate,0,2.233,10.0
277,8.431,0.1031,0.1875,0.0000,0.1250,intermediate,0,4.537,10.0
278,9.426,0.0812,0.1250,0.0000,0.1250,intermediate,0,6.259,10.0
279,6.375,0.2656,0.4375,0.0000,0.3750,crystalline,0,0.572,10.0
280,1.798,0.3478,0.4783,0.2174,0.3478,crystalline,0,0.828,6.0
281,9.807,0.1100,0.2000,0.0000,0.1333,intermediate,0,5.746,10.0
282,5.683,0.3133,0.4667,0.2000,0.2667,crystalline,0,-0.885,6.0
283,5.695,0.3080,0.4400,0.2000,0.2800,crystalline,0,1.712,6.0
284,8.510,0.1895,0.3158,0.0000,0.2632,intermediate,0,1.455,10.0
285,2.800,0.3625,0.5000,0.2500,0.3333,crystalline,0,0.000,6.0
286,6.523,0.2062,0.3750,0.0000,0.2500,intermediate,0,0.256,10.0
287,9.466,0.2765,0.4118,0.1765,0.2353,crystalline,0,0.968,10.0
288,7.777,0.1941,0.3529,0.0000,0.2353,intermediate,0,-1.405,10.0
289,6.745,0.2786,0.4286,0.0000,0.4286,crystalline,0,-2.957,10.0
290,9.008,0.2000,0.2667,0.1333,0.2000,intermediate,0,1.160,10.0
291,9.266,0.2062,0.3750,0.0000,0.2500,intermediate,0,-0.523,10.0
292,8.782,0.2400,0.4000,0.0000,0.3333,intermediate,0,-2.073,10.0
293,7.737,0.2400,0.4000,0.0000,0.3333,intermediate,0,-3.785,10.0
294,6.075,0.3341,0.4545,0.2273,0.3182,crystalline,0,-3.529,10.0
295,7.223,0.2857,0.4286,0.1429,0.2857,crystalline,0,-5.190,10.0
296,9.005,0.2667,0.4000,0.1333,0.2667,crystalline,0,-4.309,10.0
