ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
203,8.333,0.0000,0.0000,0.0000,0.0000,amorphous,0,22.086,24.0
204,11.185,0.0000,0.0000,0.0000,0.0000,amorphous,0,22.698,24.0
205,12.382,0.0000,0.0000,0.0000,0.0000,amorphous,0,-15.621,24.0
206,9.524,0.0318,0.0000,0.0909,0.0000,amorphous,0,11.609,24.0
207,9.927,0.0000,0.0000,0.0000,0.0000,amorphous,0,-37.121,24.0
208,9.509,0.0000,0.0000,0.0000,0.0000,amorphous,0,-23.049,24.0
209,11.360,0.0000,0.0000,0.0000,0.0000,amorphous,0,-26.542,24.0
210,10.805,0.0000,0.0000,0.0000,0.0000,amorphous,0,-13.033,24.0
211,11.637,0.0000,0.0000,0.0000,0.0000,amorphous,0,13.458,24.0
212,13.176,0.0000,0.0000,0.0000,0.0000,amorphous,0,1.726,24.0
213,11.486,0.0000,0.0000,0.0000,0.0000,amorphous,0,14.854,24.0
214,11.280,0.0000,0.0000,0.0000,0.0000,amorphous,0,14.979,24.0
215,5.956,0.0269,0.0000,0.0769,0.0000,amorphous,0,4.937,24.0
216,6.904,0.0389,0.0000,0.1111,0.0000,amorphous,0,1.694,24.0
217,10.635,0.0000,0.0000,0.0000,0.0000,amorphous,0,-26.999,24.0
218,8.889,0.0350,0.0000,0.1000,0.0000,amorphous,0,37.694,24.0
219,16.962,0.0000,0.0000,0.0000,0.0000,intermediate,0,25.868,24.0
220,10.004,0.0000,0.0000,0.0000,0.0000,amorphous,0,16.733,24.0
221,11.680,0.0000,0.0000,0.0000,0.0000,amorphous,0,-26.807,24.0
222,7.969,0.0350,0.0000,0.1000,0.0000,amorphous,0,-4.912,24.0
223,8.430,0.0233,0.0000,0.0667,0.0000,amorphous,0,-28.984,24.0
224,6.926,0.0318,0.0000,0.0909,0.0000,amorphous,0,-22.716,24.0
225,10.389,0.0000,0.0000,0.0000,0.0000,amorphous,0,-15.262,24.0
226,12.305,0.0000,0.0000,0.0000,0.0000,amorphous,0,32.291,24.0
227,12.184,0.0000,0.0000,0.0000,0.0000,amorphous,0,19.479,24.0
228,4.742,0.0206,0.0000,0.0588,0.0000,amorphous,0,-28.073,24.0
