ca_index,d_p_A,crystallinity,frac_a,frac_c,frac_384,phase,domain,axial_A,shell_bfac
314,3.988,0.1990,0.2041,0.2245,0.1633,intermediate,0,21.059,6.0
315,27.798,0.1904,0.3617,0.0000,0.2128,intermediate,0,33.836,30.0
316,14.872,0.1810,0.3333,0.0000,0.2143,intermediate,0,28.548,20.0
317,4.571,0.1255,0.2128,0.0000,0.1702,intermediate,0,25.613,6.0
318,28.309,0.1738,0.3333,0.0000,0.1905,intermediate,0,35.049,30.0
319,29.696,0.2333,0.3030,0.1818,0.2121,intermediate,0,47.137,30.0
320,10.396,0.2273,0.2500,0.2045,0.2273,intermediate,0,18.204,20.0
321,4.082,0.2000,0.2766,0.1489,0.1702,intermediate,0,23.609,6.0
322,5.732,0.0837,0.1395,0.0000,0.1163,amorphous,0,18.999,6.0
323,27.151,0.1723,0.2553,0.0000,0.2766,intermediate,0,33.781,30.0
324,11.968,0.1848,0.3043,0.0000,0.2609,intermediate,0,19.384,20.0
325,10.377,0.1868,0.2059,0.1765,0.1765,intermediate,0,20.148,20.0
326,26.698,0.2566,0.3421,0.2105,0.2105,crystalline,0,31.410,30.0
327,19.107,0.2565,0.3043,0.2609,0.1957,crystalline,0,36.326,20.0
328,9.263,0.1089,0.3111,0.0000,0.0000,amorphous,0,18.305,10.0
329,7.780,0.1511,0.2826,0.0000,0.1739,intermediate,0,30.826,10.0
330,35.570,0.1861,0.2778,0.1111,0.1667,intermediate,0,45.463,40.0
331,22.842,0.2648,0.3182,0.2045,0.2727,crystalline,0,42.609,30.0
332,33.447,0.1404,0.2692,0.0000,0.1538,intermediate,0,41.594,40.0
333,4.172,0.1413,0.2174,0.0000,0.2174,intermediate,0,17.073,6.0
334,34.680,0.1120,0.3200,0.0000,0.0000,amorphous,0,43.269,40.0
335,25.825,0.2000,0.2250,0.1750,0.2000,intermediate,0,45.037,30.0
336,3.124,0.0583,0.1667,0.0000,0.0000,amorphous,0,25.620,6.0
337,7.422,0.1551,0.2051,0.1282,0.1282,intermediate,0,17.028,10.0
338,19.273,0.2756,0.4000,0.1778,0.2444,crystalline,0,25.780,20.0
339,11.354,0.1875,0.2273,0.1136,0.2273,intermediate,0,19.186,20.0
340,33.019,0.1522,0.2609,0.1739,0.0000,intermediate,0,55.315,40.0
341,6.949,0.0790,0.2258,0.0000,0.0000,amorphous,0,31.213,10.0
342,1.234,0.1302,0.2326,0.0000,0.1628,intermediate,0,15.644,6.0
343,29.960,0.2028,0.3889,0.0000,0.2222,intermediate,0,35.075,30.0
344,15.997,0.2233,0.3111,0.1556,0.2000,intermediate,0,23.052,20.0
345,23.206,0.1580,0.2955,0.0000,0.1818,intermediate,0,42.199,30.0
346,18.174,0.3344,0.4000,0.2889,0.3111,crystalline,0,38.957,20.0
347,5.444,0.2136,0.2955,0.1591,0.1818,intermediate,0,22.240,6.0
348,12.450,0.2735,0.2353,0.2941,0.2941,crystalline,0,20.306,20.0
349,11.431,0.1793,0.3261,0.0000,0.2174,intermediate,0,25.732,20.0
350,2.471,0.1560,0.2619,0.0000,0.2143,intermediate,0,24.830,6.0
351,25.304,0.1404,0.1538,0.1154,0.1538,intermediate,0,52.049,30.0
352,3.106,0.0698,0.1395,0.0000,0.0698,amorphous,0,15.679,6.0
353,23.653,0.1371,0.2258,0.0000,0.1935,intermediate,0,27.557,30.0
354,6.076,0.0875,0.2500,0.0000,0.0000,amorphous,0,29.893,6.0
355,28.738,0.1894,0.3333,0.0000,0.2424,intermediate,0,41.509,30.0
356,4.085,0.1367,0.1837,0.1020,0.1224,intermediate,0,16.918,6.0
357,31.853,0.0913,0.2609,0.0000,0.0000,amorphous,0,47.120,40.0
358,5.406,0.0966,0.1591,0.0000,0.1364,intermediate,0,20.038,6.0
359,22.965,0.1936,0.2979,0.2553,0.0000,intermediate,0,37.877,30.0
360,10.486,0.1708,0.2917,0.0000,0.2292,intermediate,0,25.024,20.0
361,24.573,0.2867,0.4000,0.1333,0.3333,crystalline,0,30.583,30.0
362,32.012,0.1659,0.2273,0.0909,0.1818,intermediate,0,43.347,40.0
363,19.734,0.1652,0.3043,0.0000,0.1957,intermediate,0,34.840,20.0
364,18.356,0.1869,0.3095,0.0000,0.2619,intermediate,0,28.163,20.0
365,27.105,0.1780,0.3415,0.0000,0.1951,intermediate,0,46.393,30.0
366,6.879,0.0929,0.1429,0.0000,0.1429,intermediate,0,17.485,10.0
367,6.791,0.1989,0.2553,0.1489,0.1915,intermediate,0,24.264,10.0
368,30.079,0.2686,0.4000,0.1714,0.2286,crystalline,0,34.107,30.0
369,7.797,0.1878,0.1951,0.1951,0.1707,intermediate,0,19.049,10.0
370,30.882,0.1768,0.3214,0.0000,0.2143,intermediate,0,49.839,40.0
371,21.559,0.2167,0.3333,0.0000,0.3333,intermediate,0,31.142,30.0
372,13.162,0.1862,0.2979,0.2340,0.0000,intermediate,0,30.394,20.0
373,32.639,0.1646,0.2917,0.0000,0.2083,intermediate,0,40.468,40.0
374,28.871,0.1788,0.3030,0.0000,0.2424,intermediate,0,34.763,30.0
375,10.324,0.2233,0.2889,0.1778,0.2000,intermediate,0,29.691,20.0
376,15.334,0.1909,0.3182,0.2273,0.0000,intermediate,0,19.995,20.0
377,13.644,0.2844,0.3556,0.2667,0.2222,crystalline,0,31.681,20.0
378,23.778,0.0983,0.1667,0.0000,0.1333,intermediate,0,49.262,30.0
379,8.583,0.1891,0.2174,0.1739,0.1739,intermediate,0,23.414,10.0
380,31.679,0.1586,0.2759,0.0000,0.2069,intermediate,0,51.548,40.0
381,12.439,0.2640,0.3256,0.2093,0.2558,crystalline,0,18.532,20.0
382,27.054,0.2286,0.2857,0.2143,0.1786,intermediate,0,30.595,30.0
383,23.181,0.1750,0.2727,0.2273,0.0000,intermediate,0,40.270,30.0
384,7.075,0.2369,0.2857,0.1667,0.2619,intermediate,0,15.624,10.0
